Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
бог,1456,god,,N.Masc.Anim,A2,"MiP, LM",2,богу,Dat.Sing,В трудных ситуациях он обращался к богу.,In difficult situations he turned to god.,,_,"люди, внутренний мир",,
бог,1457,god,,N.Masc.Anim,A2,"MiP, LM",3,бога,Gen.Sing,Не спрашивайте меня об этом ради бога!,For god’s sake don’t ask me about it!,,_,"люди, внутренний мир",,
больница,1458,hospital,,N.Fem.Inan,A2,"Golosa, LM",1,больнице,Loc.Sing,"Вася не может работать, он сейчас в больнице.","Vanya can’t work, he’s in the hospital now.",,_,здоровье,,
больница,1459,hospital,,N.Fem.Inan,A2,"Golosa, LM",2,больницу,Acc.Sing,Он идёт в больницу навестить своего дедушку.,He’s going to the hospital to visit his grandfather.,,_,здоровье,,
больница,1460,hospital,,N.Fem.Inan,A2,"Golosa, LM",3,больницы,Gen.Sing,Она вернулась из больницы в пятницу.,She came back from hospital on Friday.,,_,здоровье,,
булочка,1461,pastry,,N.Fem.Inan,A2,"Golosa, MiP, LM, МН",1,булочки,Nom.Plur,Это самые вкусные булочки в пекарне. Попробуйте!,These are the most delicious pastries in the bakery. Taste them!,,_,"еда, магазин",,
бумага,1462,paper,,N.Fem.Inan,A2,LM,1,бумаги,Gen.Sing,Мне нужна ручка и лист бумаги.,I need a pen and a piece of paper.,,_,учёба/работа,,
бумага,1463,paper,,N.Fem.Inan,A2,LM,2,бумагу,Acc.Sing,Запишите ваши предложения на бумагу.,Write down your suggestions on paper.,,_,учёба/работа,,
бумага,1464,paper,,N.Fem.Inan,A2,LM,3,бумаге,Loc.Sing,Перед выступлением я всегда записываю свою речь на бумаге.,I always write my speech on paper ahead of time.,,_,учёба/работа,,
бутерброд,1465,sandwich,,N.Masc.Inan,A2,"Golosa, MiP, LM, МН",1,бутерброды,Acc.Plur,Мама дала нам в школу бутерброды.,Mom gave us sandwiches to take to school.,,_,еда,,
бутерброд,1466,sandwich,,N.Masc.Inan,A2,"Golosa, MiP, LM, МН",2,бутербродах,Loc.Plur,Я не люблю сыр в бутербродах.,I don’t like cheese in sandwiches.,,_,еда,,
бутерброд,1467,sandwich,,N.Masc.Inan,A2,"Golosa, MiP, LM, МН",3,бутербродами,Ins.Plur,После уроков мы выпили чай с бутербродами.,After class we drank tea with sandwiches.,,_,еда,,
бутылка,1468,bottle,,N.Fem.Inan,A2,"Golosa, MiP, LM",1,бутылку,Acc.Sing,В спортзал я беру бутылку воды.,I take a bottle of water to the gym.,,_,"еда, магазин",,
бутылка,1469,bottle,,N.Fem.Inan,A2,"Golosa, MiP, LM",2,бутылки,Gen.Sing,"Налей мне молока из большой бутылки, пожалуйста!","Pour me some milk from the big bottle, please!",,_,"еда, магазин",,
бутылка,1470,bottle,,N.Fem.Inan,A2,"Golosa, MiP, LM",3,бутылок,Gen.Plur,Я не люблю пить сок из бутылок.,I don’t like to drink juice from bottles.,,_,"еда, магазин",,
бывать,1471,be somewhere,,V,A2,"Golosa, MiP, LM, МН",1,бывает,Imperf.Sing.3,Он часто бывает в этом городе — здесь живёт его мама.,He’s in this city often — his mother lives here.,,_,"люди, путешествие",,
бывать,1472,be somewhere,,V,A2,"Golosa, MiP, LM, МН",2,бывают,Imperf.Plur.3,"Розы бывают разных цветов, но я люблю только белые.",Roses can be of different colors but I only like white ones.,,_,"люди, путешествие",,
бывать,1473,be somewhere,,V,A2,"Golosa, MiP, LM, МН",3,бывало,Imperf.Neut.Sing.Past,"С вами бывало такое, что вы прочитали книгу, но ничего не поняли?",Has it ever happened to you that you read a book but didn’t understand anything?,,_,"люди, путешествие",,
быстрый,1474,fast,,A,A2,"Golosa, LM",1,быстрого,Gen.Neut.Sing,Я не хожу в рестораны быстрого питания.,I don’t go to fast food restaurants.,,_,описание,,
быстрый,1475,fast,,A,A2,"Golosa, LM",2,быстрое,Nom.Neut.Sing,Быстрое таяние льдов Арктики беспокоит учёных.,Rapid melting of ice in the Arctic worries scientists.,,_,описание,,
быстрый,1476,fast,,A,A2,"Golosa, LM",3,быстрой,Gen.Fem.Sing,Какой русский не любит быстрой езды?,What Russian doesn’t like a fast ride?,,Н.В.Гоголь «Мёртвые души»,описание,,
важный,1477,important,,A,A2,"Golosa, LM",1,важно,Adverb,В самолёте важно слушать указания экипажа.,It's important to listen to the cabin crew’s instructions on a plane.,,_,люди,,
важный,1478,important,,A,A2,"Golosa, LM",2,важное,Nom.Neut.Sing,"Маша сказала, что рождение ребёнка — самое важное событие в её жизни.",Masha said that giving birth to her child is the most important event in her life.,,_,люди,,
важный,1479,important,,A,A2,"Golosa, LM",3,важную,Acc.Fem.Sing,Музыка играет важную роль в моей жизни.,Music plays an important role in my life.,,_,люди,,
варить,1480,boil,,V,A2,LM,1,варить,Imperf.Inf,Как варить борщ? Мне нужен рецепт.,How to cook borsht? I need a recipe.,,_,"еда, свободное время",,
варить,1481,boil,,V,A2,LM,2,варят,Imperf.Plur.3,Они уже пожарили мясо и теперь варят картошку.,They’ve already roasted the meat and now they’re boiling the potatoes.,,_,"еда, свободное время",,
варить,1482,boil,,V,A2,LM,3,варили,Imperf.Plur.Past,"Как называется суп, который мы вчера варили?",What’s the name of the soup that we made yesterday?,,_,"еда, свободное время",,
везти,1483,be lucky,,V,A2,"LM, Поехали",1,везёт,Imperf.Sing.3,Ему не везёт в любви.,He isn’t lucky in love.,,_,люди,,
везти,1484,bring,,V,A2,"LM, Поехали",2,везли,Imperf.Plur.Past,До двадцатого века грузы из Америки везли только по морю.,Until the 20th century people transported goods from America only by sea.,,_,"люди, путешествие",,
везти,1485,be lucky,,V,A2,"LM, Поехали",3,везло,Imperf.Neut.Sing.Past,Мне никогда не везло в футболе — наша команда всегда проигрывала.,I was never lucky in soccer — our team always loses.,,_,люди,,
вера,1486,faith,,N.Fem.Inan,A2,LM,1,вера,Nom.Sing,Вера в бога даёт некоторым людям надежду.,Believing in god gives hope to some people.,,_,"люди, внутренний мир",,
вера,1487,faith,,N.Fem.Inan,A2,LM,2,веры,Gen.Sing,Сложно быть успешным без веры в себя.,It's difficult to be successful without believing in yourself.,,_,"люди, внутренний мир",,
вера,1488,faith,,N.Fem.Inan,A2,LM,3,веру,Acc.Sing,В Средние века люди были готовы умереть за свою веру.,In the Middle ages people were ready to die for their beliefs.,,_,"люди, внутренний мир",,
верить,1489,believe,,V,A2,"LM, МН",1,верить,Imperf.Inf,Я хочу верить в чудеса.,I want to believe in miracles.,,_,"люди, внутренний мир",,
верить,1490,believe,,V,A2,"LM, МН",2,верю,Imperf.Sing.1,"Я не верю тому, что он говорит.",I don't believe what he says.,,_,"люди, внутренний мир",,
верить,1491,believe,,V,A2,"LM, МН",3,верит,Imperf.Sing.3,Почему она мне не верит?,Why doesn’t she believe me?,,_,"люди, внутренний мир",,
вернуть,1492,return,,V,A2,"MiP, LM",1,вернуть,Perf.Inf,"Мой телефон сломался, я хочу вернуть деньги за него.","My phone got broken, I want to get back my money for it.",,_,"люди, общение",,
вернуть,1493,return,,V,A2,"MiP, LM",2,вернули,Perf.Plur.Past,Ему всё ещё не вернули машину из сервиса.,The garage hasn’t given him his car back yet.,,_,"люди, общение",,
вернуть,1494,return,,V,A2,"MiP, LM",3,вернула,Perf.Fem.Sing.Past,Ты вернула книги в библиотеку вовремя?,Did you return the books to the library in time?,,_,"люди, общение",,
