Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
поход,9440,hike,,N.Masc.Inan,B2,"Golosa, LM",2,похода,Gen.Sing,"Туристы вернулись из похода на неделю позже, чем планировали.",The tourists returned from the hike a week later than they planned.,,_,свободное время,,
поход,9441,hike,,N.Masc.Inan,B2,"Golosa, LM",3,походы,Nom.Plur,В летнем лагере организованы туристические походы для детей разных возрастов.,There are hiking trips for children of different ages organized at the summer camp.,,_,свободное время,,
походка,9442,gait,,N.Fem.Inan,B2,LM,1,походка,Nom.Sing,Даже походка Никиты изменилась после занятий спортом.,Even Nikita’s manner of walking changed after the workout.,,_,здоровье,,
походка,9443,gait,,N.Fem.Inan,B2,LM,2,походкой,Ins.Sing,Савельев всегда выходил на сцену стремительной походкой.,Savelyev always stepped on the stage with a swift pace.,,_,здоровье,,
походка,9444,gait,,N.Fem.Inan,B2,LM,3,походок,Gen.Plur,В запасе у актрисы было немало различных походок и жестов.,The actress had a lot of different walks and gestures in her repertoire.,,_,здоровье,,
похолодание,9445,fall of temperature,,N.Neut.Inan,B2,LM,1,похолодание,Nom.Sing,На следующей неделе в Москве ожидается похолодание.,The temperature is expected to fall in Moscow next week.,,_,погода,,
потрогать,9446,touch,,V,B2,LM,1,потрогал,Perf.Masc.Sing.Past,Отец потрогал горячий лоб сына. ,The father touched his son’s hot forehead.,,_,"здоровье, люди",,
потрогать,9447,touch,,V,B2,LM,2,потрогать,Perf.Inf,В детстве Аня всегда мечтала потрогать слона.,As a child Anya always dreamed of touching an elephant.,,_,"здоровье, люди",,
потрогать,9448,touch,,V,B2,LM,3,потрогала,Perf.Fem.Sing.Past,Анатолий осторожно потрогал свежий синяк.,Anatoly touched his fresh bruise carefully.,,_,"здоровье, люди",,
потрясать,9449,shake,,V,B2,LM,1,потрясая,Imperf.Gerund,"Пьяница бежит по улице, злобно потрясая кулаками.","The drunkard is running down the street, viciously shaking his fists.",,_,общение,,
потрясать,9450,shake,,A,B2,LM,2,потрясающих,Imperf.PresentActiveParticiple.Gen.Plur,"Занимаясь спортом дома, можно добиться потрясающих результатов.",You can achieve amazing results by working out at home.,,_,внутренний мир,,
потрясать,9451,shake,,A,B2,LM,3,потрясающий,Imperf.PresentActiveParticiple.Nom.Masc.Sing,"Детям повезло, что у них такой потрясающий отец.",Children are lucky to have such an amazing father.,,_,внутренний мир,,
похороны,9452,funeral,,N.Inan,B2,LM,1,похороны,Acc.Plur,На похороны президента пришли несколько тысяч человек.,Several thousand people attended the president’s funeral.,,_,люди,,
похороны,9453,funeral,,N.Inan,B2,LM,2,похорон,Gen.Plur,Организация похорон - сложное занятие.,Organizing funerals is a difficult task.,,_,люди,,
похороны,9454,funeral,,N.Inan,B2,LM,3,похоронах,Loc.Plur,На похоронах актрисы присутствовали только близкие родственники.,Only close relatives attended the actress's funeral.,,_,люди,,
потушить,9455,extinquish,,V,B2,LM,1,потушили,Perf.Plur.Past,Пожар в жилом доме потушили только к утру.,The fire in the residential building was only extinguished in the morning.,,_,жильё,,
потушить,9456,extinquish,,V,B2,LM,2,потушила,Perf.Fem.Sing.Past,София потушила сигарету и вернулась в дом.,Sophia put out her cigarette and went back in the house.,,_,жильё,,
потушить,9457,extinquish,,V,B2,LM,3,потушил,Perf.Masc.Sing.Past,Никита потушил свет в комнате и лёг спать.,Nikita put out the light in the room and went to bed.,,_,жильё,,
почерк,9458,handwriting,,N.Masc.Inan,B2,LM,1,почерк,Nom.Sing,У многих врачей неразборчивый почерк.,Many doctors have illegible handwriting.,,_,общение,,
почерк,9459,handwriting,,N.Masc.Inan,B2,LM,2,почерком,Ins.Sing,Оля подписывала документы аккуратным почерком.,Olya signed the documents in neat handwriting.,,_,общение,,
потянуть,9460,pull,,V,B2,LM,1,потянул,Perf.Masc.Sing.Past,"Борис потянул подругу за руку, но она осталась на месте.","Boris tugged on his friend's hand, but she didn't move.",,_,"описание, погода",,
потянуть,9461,pull,,V,B2,LM,2,потянуло,Perf.Neut.Sing.Past,От двери потянуло холодом.,A cold breeze blew from the door.,,_,"описание, погода",,
потянуть,9462,pull,,V,B2,LM,3,потянут,Perf.Plur.3,Родители не потянут воспитание четырёх детей. ,The parents are not going to be able to manage to raise four children.,,_,"описание, погода",,
почётный,9463,honorary,,A,B2,LM,1,почётным,Ins.Masc.Sing,Василий Витальевич был приглашён почётным гостем на заседание партии.,Vasily Vitalyevich was invited to the party meeting as an honored guest.,,_,"люди, мера, общение",,
